route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,3,3_9179327,"Zajezdnia Obornicka",1,808855,2,1,808855
A,3,3_9179345,"Zajezdnia Obornicka",0,808856,3,1,808856
A,3,3_9179384,"Zajezdnia Obornicka",0,808856,6,1,808856
A,3,3_9179200,"KOSZAROWA (Szpital)",1,809957,22,1,809957
A,3,3_9179311,"KOSZAROWA (Szpital)",1,809957,2,1,809957
A,3,3_9179313,"KOSZAROWA (Szpital)",1,809957,2,1,809957
A,3,3_9179315,"KOSZAROWA (Szpital)",1,809957,2,1,809957
A,3,3_9179317,"KOSZAROWA (Szpital)",1,809957,2,1,809957
A,3,3_9179319,"KOSZAROWA (Szpital)",1,809957,2,1,809957
A,3,3_9179321,"KOSZAROWA (Szpital)",1,809957,2,1,809957
A,3,3_9179323,"KOSZAROWA (Szpital)",1,809957,2,1,809957
A,3,3_9179325,"KOSZAROWA (Szpital)",1,809957,2,1,809957
A,3,3_9179330,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,3,3_9179332,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,3,3_9179334,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,3,3_9179336,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,3,3_9179338,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,3,3_9179340,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,3,3_9179342,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,3,3_9179344,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,3,3_9179347,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,3,3_9179349,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,3,3_9179351,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,3,3_9179353,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,3,3_9179355,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,3,3_9179357,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,3,3_9179359,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,3,3_9179361,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,3,3_9179363,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,3,3_9179369,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,3,3_9179371,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,3,3_9179373,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,3,3_9179375,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,3,3_9179377,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,3,3_9179379,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,3,3_9179381,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,3,3_9179383,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,3,3_9179105,"RACŁAWICKA",0,810422,24,1,810422
A,3,3_9179199,"RACŁAWICKA",0,810422,22,1,810422
A,3,3_9179310,"RACŁAWICKA",0,810422,2,1,810422
A,3,3_9179312,"RACŁAWICKA",0,810422,2,1,810422
A,3,3_9179314,"RACŁAWICKA",0,810422,2,1,810422
A,3,3_9179316,"RACŁAWICKA",0,810422,2,1,810422
A,3,3_9179318,"RACŁAWICKA",0,810422,2,1,810422
A,3,3_9179320,"RACŁAWICKA",0,810422,2,1,810422
A,3,3_9179322,"RACŁAWICKA",0,810422,2,1,810422
A,3,3_9179324,"RACŁAWICKA",0,810422,2,1,810422
A,3,3_9179326,"RACŁAWICKA",0,810422,2,1,810422
A,3,3_9179329,"RACŁAWICKA",0,810422,3,1,810422
A,3,3_9179331,"RACŁAWICKA",0,810422,3,1,810422
A,3,3_9179333,"RACŁAWICKA",0,810422,3,1,810422
A,3,3_9179335,"RACŁAWICKA",0,810422,3,1,810422
A,3,3_9179337,"RACŁAWICKA",0,810422,3,1,810422
A,3,3_9179339,"RACŁAWICKA",0,810422,3,1,810422
A,3,3_9179341,"RACŁAWICKA",0,810422,3,1,810422
A,3,3_9179343,"RACŁAWICKA",0,810422,3,1,810422
A,3,3_9179348,"RACŁAWICKA",0,810422,4,2,810422
A,3,3_9179350,"RACŁAWICKA",0,810422,4,2,810422
A,3,3_9179352,"RACŁAWICKA",0,810422,4,2,810422
A,3,3_9179354,"RACŁAWICKA",0,810422,4,2,810422
A,3,3_9179356,"RACŁAWICKA",0,810422,4,2,810422
A,3,3_9179358,"RACŁAWICKA",0,810422,4,2,810422
A,3,3_9179360,"RACŁAWICKA",0,810422,4,2,810422
A,3,3_9179362,"RACŁAWICKA",0,810422,4,2,810422
A,3,3_9179370,"RACŁAWICKA",0,810422,6,1,810422
A,3,3_9179372,"RACŁAWICKA",0,810422,6,1,810422
A,3,3_9179374,"RACŁAWICKA",0,810422,6,1,810422
A,3,3_9179376,"RACŁAWICKA",0,810422,6,1,810422
A,3,3_9179378,"RACŁAWICKA",0,810422,6,1,810422
A,3,3_9179380,"RACŁAWICKA",0,810422,6,1,810422
A,3,3_9179382,"RACŁAWICKA",0,810422,6,1,810422
A,3,3_9179104,"KOSZAROWA (Szpital)",1,810765,24,1,810765
A,3,3_9179198,"KOSZAROWA (Szpital)",1,810765,22,1,810765
A,3,3_9179309,"KOSZAROWA (Szpital)",1,810765,2,1,810765
A,3,3_9179328,"KOSZAROWA (Szpital)",1,810765,3,1,810765
A,3,3_9179346,"RACŁAWICKA",0,810766,4,2,810766
A,3,3_9179368,"RACŁAWICKA",0,810766,6,1,810766
A,3,3_9179364,"RACŁAWICKA",0,810817,4,2,810817
A,3,3_9179106,"OPORÓW",1,811239,24,1,811239
A,4,4_9182240,"Zajezdnia Obornicka",1,808855,1,1,808855
A,4,4_9182257,"Zajezdnia Obornicka",0,808856,3,1,808856
A,4,4_9182296,"Zajezdnia Obornicka",0,808856,6,1,808856
A,4,4_9182120,"KOSZAROWA (Szpital)",1,809957,22,1,809957
A,4,4_9182224,"KOSZAROWA (Szpital)",1,809957,1,1,809957
A,4,4_9182226,"KOSZAROWA (Szpital)",1,809957,1,1,809957
A,4,4_9182228,"KOSZAROWA (Szpital)",1,809957,1,1,809957
A,4,4_9182230,"KOSZAROWA (Szpital)",1,809957,1,1,809957
A,4,4_9182232,"KOSZAROWA (Szpital)",1,809957,1,1,809957
A,4,4_9182234,"KOSZAROWA (Szpital)",1,809957,1,1,809957
A,4,4_9182236,"KOSZAROWA (Szpital)",1,809957,1,1,809957
A,4,4_9182238,"KOSZAROWA (Szpital)",1,809957,1,1,809957
A,4,4_9182242,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,4,4_9182244,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,4,4_9182246,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,4,4_9182248,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,4,4_9182250,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,4,4_9182252,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,4,4_9182254,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,4,4_9182256,"KOSZAROWA (Szpital)",1,809957,3,1,809957
A,4,4_9182259,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,4,4_9182261,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,4,4_9182263,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,4,4_9182265,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,4,4_9182267,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,4,4_9182269,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,4,4_9182271,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,4,4_9182273,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,4,4_9182275,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,4,4_9182281,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,4,4_9182283,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,4,4_9182285,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,4,4_9182287,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,4,4_9182289,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,4,4_9182291,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,4,4_9182293,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,4,4_9182295,"KOSZAROWA (Szpital)",1,809957,6,1,809957
A,4,4_9182028,"RACŁAWICKA",0,810422,24,1,810422
A,4,4_9182119,"RACŁAWICKA",0,810422,22,1,810422
A,4,4_9182225,"RACŁAWICKA",0,810422,1,1,810422
A,4,4_9182227,"RACŁAWICKA",0,810422,1,1,810422
A,4,4_9182229,"RACŁAWICKA",0,810422,1,1,810422
A,4,4_9182231,"RACŁAWICKA",0,810422,1,1,810422
A,4,4_9182233,"RACŁAWICKA",0,810422,1,1,810422
A,4,4_9182235,"RACŁAWICKA",0,810422,1,1,810422
A,4,4_9182237,"RACŁAWICKA",0,810422,1,1,810422
A,4,4_9182239,"RACŁAWICKA",0,810422,1,1,810422
A,4,4_9182243,"RACŁAWICKA",0,810422,3,1,810422
A,4,4_9182245,"RACŁAWICKA",0,810422,3,1,810422
A,4,4_9182247,"RACŁAWICKA",0,810422,3,1,810422
A,4,4_9182249,"RACŁAWICKA",0,810422,3,1,810422
A,4,4_9182251,"RACŁAWICKA",0,810422,3,1,810422
A,4,4_9182253,"RACŁAWICKA",0,810422,3,1,810422
A,4,4_9182255,"RACŁAWICKA",0,810422,3,1,810422
A,4,4_9182260,"RACŁAWICKA",0,810422,4,2,810422
A,4,4_9182262,"RACŁAWICKA",0,810422,4,2,810422
A,4,4_9182264,"RACŁAWICKA",0,810422,4,2,810422
A,4,4_9182266,"RACŁAWICKA",0,810422,4,2,810422
A,4,4_9182268,"RACŁAWICKA",0,810422,4,2,810422
A,4,4_9182270,"RACŁAWICKA",0,810422,4,2,810422
A,4,4_9182272,"RACŁAWICKA",0,810422,4,2,810422
A,4,4_9182274,"RACŁAWICKA",0,810422,4,2,810422
A,4,4_9182276,"RACŁAWICKA",0,810422,4,2,810422
A,4,4_9182282,"RACŁAWICKA",0,810422,6,1,810422
A,4,4_9182284,"RACŁAWICKA",0,810422,6,1,810422
A,4,4_9182286,"RACŁAWICKA",0,810422,6,1,810422
A,4,4_9182288,"RACŁAWICKA",0,810422,6,1,810422
A,4,4_9182290,"RACŁAWICKA",0,810422,6,1,810422
A,4,4_9182292,"RACŁAWICKA",0,810422,6,1,810422
A,4,4_9182294,"RACŁAWICKA",0,810422,6,1,810422
A,4,4_9182027,"KOSZAROWA (Szpital)",1,810765,24,1,810765
A,4,4_9182118,"KOSZAROWA (Szpital)",1,810765,22,1,810765
A,4,4_9182223,"RACŁAWICKA",0,810766,1,1,810766
A,4,4_9182241,"RACŁAWICKA",0,810766,3,1,810766
A,4,4_9182258,"RACŁAWICKA",0,810766,4,2,810766
A,4,4_9182280,"RACŁAWICKA",0,810766,6,1,810766
A,4,4_9182029,"OPORÓW",1,811239,24,1,811239
A,6,6_9171776,"Zajezdnia Obornicka",1,808855,1,2,808855
A,6,6_9171881,"Zajezdnia Obornicka",1,808855,9,2,808855
A,6,6_9171892,"Zajezdnia Obornicka",1,808855,10,2,808855
A,6,6_9171808,"Zajezdnia Obornicka",0,808856,3,2,808856
A,6,6_9171821,"Zajezdnia Obornicka",0,808856,4,2,808856
A,6,6_9171836,"Zajezdnia Obornicka",0,808856,5,2,808856
A,6,6_9171849,"Zajezdnia Obornicka",0,808856,7,2,808856
A,6,6_9171865,"Zajezdnia Obornicka",0,808856,8,2,808856
A,6,6_9171898,"Zajezdnia Obornicka",0,808856,15,2,808856
A,6,6_9172183,"GIEŁDOWA (Centrum Hurtu)",1,809130,17,2,809130
A,6,6_9171563,"KOSZAROWA (Szpital)",1,809957,22,1,809957
A,6,6_9171760,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,6,6_9171762,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,6,6_9171764,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,6,6_9171766,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,6,6_9171768,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,6,6_9171770,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,6,6_9171772,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,6,6_9171774,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,6,6_9171779,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,6,6_9171781,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,6,6_9171783,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,6,6_9171785,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,6,6_9171787,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,6,6_9171789,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,6,6_9171791,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,6,6_9171797,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,6,6_9171799,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,6,6_9171801,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,6,6_9171803,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,6,6_9171805,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,6,6_9171807,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,6,6_9171810,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,6,6_9171812,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,6,6_9171814,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,6,6_9171816,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,6,6_9171818,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,6,6_9171820,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,6,6_9171823,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,6,6_9171825,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,6,6_9171827,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,6,6_9171829,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,6,6_9171831,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,6,6_9171833,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,6,6_9171835,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,6,6_9171838,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,6,6_9171840,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,6,6_9171842,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,6,6_9171844,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,6,6_9171846,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,6,6_9171848,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,6,6_9171852,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,6,6_9171854,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,6,6_9171856,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,6,6_9171858,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,6,6_9171860,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,6,6_9171862,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,6,6_9171864,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,6,6_9171867,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,6,6_9171869,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,6,6_9171871,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,6,6_9171873,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,6,6_9171875,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,6,6_9171877,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,6,6_9171879,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,6,6_9171884,"KOSZAROWA (Szpital)",1,809957,10,2,809957
A,6,6_9171886,"KOSZAROWA (Szpital)",1,809957,10,2,809957
A,6,6_9171888,"KOSZAROWA (Szpital)",1,809957,10,2,809957
A,6,6_9171890,"KOSZAROWA (Szpital)",1,809957,10,2,809957
A,6,6_9171897,"KOSZAROWA (Szpital)",1,809957,15,2,809957
A,6,6_9172181,"KOSZAROWA (Szpital)",1,809957,17,2,809957
A,6,6_9171562,"RACŁAWICKA",0,810422,22,1,810422
A,6,6_9171761,"RACŁAWICKA",0,810422,1,2,810422
A,6,6_9171763,"RACŁAWICKA",0,810422,1,2,810422
A,6,6_9171765,"RACŁAWICKA",0,810422,1,2,810422
A,6,6_9171767,"RACŁAWICKA",0,810422,1,2,810422
A,6,6_9171769,"RACŁAWICKA",0,810422,1,2,810422
A,6,6_9171771,"RACŁAWICKA",0,810422,1,2,810422
A,6,6_9171773,"RACŁAWICKA",0,810422,1,2,810422
A,6,6_9171775,"RACŁAWICKA",0,810422,1,2,810422
A,6,6_9171778,"RACŁAWICKA",0,810422,2,2,810422
A,6,6_9171780,"RACŁAWICKA",0,810422,2,2,810422
A,6,6_9171782,"RACŁAWICKA",0,810422,2,2,810422
A,6,6_9171784,"RACŁAWICKA",0,810422,2,2,810422
A,6,6_9171786,"RACŁAWICKA",0,810422,2,2,810422
A,6,6_9171788,"RACŁAWICKA",0,810422,2,2,810422
A,6,6_9171790,"RACŁAWICKA",0,810422,2,2,810422
A,6,6_9171798,"RACŁAWICKA",0,810422,3,2,810422
A,6,6_9171800,"RACŁAWICKA",0,810422,3,2,810422
A,6,6_9171802,"RACŁAWICKA",0,810422,3,2,810422
A,6,6_9171804,"RACŁAWICKA",0,810422,3,2,810422
A,6,6_9171806,"RACŁAWICKA",0,810422,3,2,810422
A,6,6_9171811,"RACŁAWICKA",0,810422,4,2,810422
A,6,6_9171813,"RACŁAWICKA",0,810422,4,2,810422
A,6,6_9171815,"RACŁAWICKA",0,810422,4,2,810422
A,6,6_9171817,"RACŁAWICKA",0,810422,4,2,810422
A,6,6_9171819,"RACŁAWICKA",0,810422,4,2,810422
A,6,6_9171824,"RACŁAWICKA",0,810422,5,2,810422
A,6,6_9171826,"RACŁAWICKA",0,810422,5,2,810422
A,6,6_9171828,"RACŁAWICKA",0,810422,5,2,810422
A,6,6_9171830,"RACŁAWICKA",0,810422,5,2,810422
A,6,6_9171832,"RACŁAWICKA",0,810422,5,2,810422
A,6,6_9171834,"RACŁAWICKA",0,810422,5,2,810422
A,6,6_9171839,"RACŁAWICKA",0,810422,7,2,810422
A,6,6_9171841,"RACŁAWICKA",0,810422,7,2,810422
A,6,6_9171843,"RACŁAWICKA",0,810422,7,2,810422
A,6,6_9171845,"RACŁAWICKA",0,810422,7,2,810422
A,6,6_9171847,"RACŁAWICKA",0,810422,7,2,810422
A,6,6_9171851,"RACŁAWICKA",0,810422,8,2,810422
A,6,6_9171853,"RACŁAWICKA",0,810422,8,2,810422
A,6,6_9171855,"RACŁAWICKA",0,810422,8,2,810422
A,6,6_9171857,"RACŁAWICKA",0,810422,8,2,810422
A,6,6_9171859,"RACŁAWICKA",0,810422,8,2,810422
A,6,6_9171861,"RACŁAWICKA",0,810422,8,2,810422
A,6,6_9171863,"RACŁAWICKA",0,810422,8,2,810422
A,6,6_9171868,"RACŁAWICKA",0,810422,9,2,810422
A,6,6_9171870,"RACŁAWICKA",0,810422,9,2,810422
A,6,6_9171872,"RACŁAWICKA",0,810422,9,2,810422
A,6,6_9171874,"RACŁAWICKA",0,810422,9,2,810422
A,6,6_9171876,"RACŁAWICKA",0,810422,9,2,810422
A,6,6_9171878,"RACŁAWICKA",0,810422,9,2,810422
A,6,6_9171880,"RACŁAWICKA",0,810422,9,2,810422
A,6,6_9171883,"RACŁAWICKA",0,810422,10,2,810422
A,6,6_9171885,"RACŁAWICKA",0,810422,10,2,810422
A,6,6_9171887,"RACŁAWICKA",0,810422,10,2,810422
A,6,6_9171889,"RACŁAWICKA",0,810422,10,2,810422
A,6,6_9171891,"RACŁAWICKA",0,810422,10,2,810422
A,6,6_9171896,"RACŁAWICKA",0,810422,15,2,810422
A,6,6_9172180,"RACŁAWICKA",0,810422,17,2,810422
A,6,6_9172182,"RACŁAWICKA",0,810422,17,2,810422
A,6,6_9171895,"KOSZAROWA (Szpital)",1,810437,15,2,810437
A,6,6_9171561,"KOSZAROWA (Szpital)",1,810765,22,1,810765
A,6,6_9171777,"KOSZAROWA (Szpital)",1,810765,2,2,810765
A,6,6_9171850,"KOSZAROWA (Szpital)",1,810765,8,2,810765
A,6,6_9171882,"KOSZAROWA (Szpital)",1,810765,10,2,810765
A,6,6_9171759,"RACŁAWICKA",0,810766,1,2,810766
A,6,6_9171796,"RACŁAWICKA",0,810766,3,2,810766
A,6,6_9171809,"RACŁAWICKA",0,810766,4,2,810766
A,6,6_9171822,"RACŁAWICKA",0,810766,5,2,810766
A,6,6_9171837,"RACŁAWICKA",0,810766,7,2,810766
A,6,6_9171866,"RACŁAWICKA",0,810766,9,2,810766
A,6,6_9171792,"RACŁAWICKA",0,810817,2,2,810817
A,8,8_9176045,"Zajezdnia Obornicka",1,808855,1,2,808855
A,8,8_9176150,"Zajezdnia Obornicka",1,808855,9,2,808855
A,8,8_9176161,"Zajezdnia Obornicka",1,808855,10,2,808855
A,8,8_9176077,"Zajezdnia Obornicka",0,808856,3,2,808856
A,8,8_9176090,"Zajezdnia Obornicka",0,808856,4,2,808856
A,8,8_9176105,"Zajezdnia Obornicka",0,808856,5,2,808856
A,8,8_9176118,"Zajezdnia Obornicka",0,808856,7,2,808856
A,8,8_9176134,"Zajezdnia Obornicka",0,808856,8,2,808856
A,8,8_9176167,"Zajezdnia Obornicka",0,808856,15,2,808856
A,8,8_9176452,"GIEŁDOWA (Centrum Hurtu)",1,809130,17,2,809130
A,8,8_9175832,"KOSZAROWA (Szpital)",1,809957,22,1,809957
A,8,8_9176029,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,8,8_9176031,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,8,8_9176033,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,8,8_9176035,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,8,8_9176037,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,8,8_9176039,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,8,8_9176041,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,8,8_9176043,"KOSZAROWA (Szpital)",1,809957,1,2,809957
A,8,8_9176048,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,8,8_9176050,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,8,8_9176052,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,8,8_9176054,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,8,8_9176056,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,8,8_9176058,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,8,8_9176060,"KOSZAROWA (Szpital)",1,809957,2,2,809957
A,8,8_9176066,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,8,8_9176068,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,8,8_9176070,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,8,8_9176072,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,8,8_9176074,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,8,8_9176076,"KOSZAROWA (Szpital)",1,809957,3,2,809957
A,8,8_9176079,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,8,8_9176081,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,8,8_9176083,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,8,8_9176085,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,8,8_9176087,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,8,8_9176089,"KOSZAROWA (Szpital)",1,809957,4,2,809957
A,8,8_9176092,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,8,8_9176094,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,8,8_9176096,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,8,8_9176098,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,8,8_9176100,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,8,8_9176102,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,8,8_9176104,"KOSZAROWA (Szpital)",1,809957,5,2,809957
A,8,8_9176107,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,8,8_9176109,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,8,8_9176111,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,8,8_9176113,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,8,8_9176115,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,8,8_9176117,"KOSZAROWA (Szpital)",1,809957,7,2,809957
A,8,8_9176121,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,8,8_9176123,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,8,8_9176125,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,8,8_9176127,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,8,8_9176129,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,8,8_9176131,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,8,8_9176133,"KOSZAROWA (Szpital)",1,809957,8,2,809957
A,8,8_9176136,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,8,8_9176138,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,8,8_9176140,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,8,8_9176142,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,8,8_9176144,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,8,8_9176146,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,8,8_9176148,"KOSZAROWA (Szpital)",1,809957,9,2,809957
A,8,8_9176153,"KOSZAROWA (Szpital)",1,809957,10,2,809957
A,8,8_9176155,"KOSZAROWA (Szpital)",1,809957,10,2,809957
A,8,8_9176157,"KOSZAROWA (Szpital)",1,809957,10,2,809957
A,8,8_9176159,"KOSZAROWA (Szpital)",1,809957,10,2,809957
A,8,8_9176166,"KOSZAROWA (Szpital)",1,809957,15,2,809957
A,8,8_9176450,"KOSZAROWA (Szpital)",1,809957,17,2,809957
A,8,8_9175831,"RACŁAWICKA",0,810422,22,1,810422
A,8,8_9176030,"RACŁAWICKA",0,810422,1,2,810422
A,8,8_9176032,"RACŁAWICKA",0,810422,1,2,810422
A,8,8_9176034,"RACŁAWICKA",0,810422,1,2,810422
A,8,8_9176036,"RACŁAWICKA",0,810422,1,2,810422
A,8,8_9176038,"RACŁAWICKA",0,810422,1,2,810422
A,8,8_9176040,"RACŁAWICKA",0,810422,1,2,810422
A,8,8_9176042,"RACŁAWICKA",0,810422,1,2,810422
A,8,8_9176044,"RACŁAWICKA",0,810422,1,2,810422
A,8,8_9176047,"RACŁAWICKA",0,810422,2,2,810422
A,8,8_9176049,"RACŁAWICKA",0,810422,2,2,810422
A,8,8_9176051,"RACŁAWICKA",0,810422,2,2,810422
A,8,8_9176053,"RACŁAWICKA",0,810422,2,2,810422
A,8,8_9176055,"RACŁAWICKA",0,810422,2,2,810422
A,8,8_9176057,"RACŁAWICKA",0,810422,2,2,810422
A,8,8_9176059,"RACŁAWICKA",0,810422,2,2,810422
A,8,8_9176067,"RACŁAWICKA",0,810422,3,2,810422
A,8,8_9176069,"RACŁAWICKA",0,810422,3,2,810422
A,8,8_9176071,"RACŁAWICKA",0,810422,3,2,810422
A,8,8_9176073,"RACŁAWICKA",0,810422,3,2,810422
